Compound_ID	YM_A2	YM_A5	YM_A6	YM_A7	YM_A8	YM_A9	YM_A10	YM_A11	YM_A13	YM_A14	YM_A16	YM_A17	YM_A18	YM_A19	YM_A23	YM_A24	YM_A25	YM_A26	YM_A27	YM_A29	YM_A30	YM_B1	YM_B2	YM_B3	YM_B4	YM_B5	YM_B6	YM_B7	YM_B8	YM_B9	YM_B10	YM_B11	YM_B12	YM_B15	YM_B17	YM_B19	YM_B20	YM_B21	YM_B24	YM_B26	YM_B28	YM_B30	YM_B31	YM_B32	YM_B33	YM_B34	YM_B35	YM_B36	YM_B37	YM_B38	YM_B41	YM_B42	YM_B43	YM_B44	YM_B46	YM_B48	YM_B50	YM_B52	YM_B53	YM_B54	YM_B55	YM_B56	YM_B57	YM_B59	YM_B61	YM_B63	YM_B64	YM_B65	YM_B66	YM_B67	YM_B68	YM_B69	YM_B71	YM_B72	NC_B2	NC_B3	NC_B4	NC_B5	NC_B6	NC_B7	NC_B8	NC_B9	NC_B10	NC_B11	NC_B12	NC_B13	NC_B14	NC_B15	NC_B17	NC_B18	NC_B19	NC_B20	NC_B21	NC_B22	NC_B23	NC_B24	NC_B25	NC_B26	NC_B27	NC_B28	NC_B29	NC_B30	NC_B31	NC_B32	NC_B33	NC_B34	NC_B35	NC_B36	NC_B37	NC_B38	NC_B39	NC_B40	NC_B41	NC_B42	NC_B43	NC_B44	NC_B45	NC_B46	NC_B47	NC_B48	NC_B49	NC_B50	NC_B51	NC_B52	NC_B53	NC_B54	NC_B55	NC_B56	NC_B57	NC_B58	NC_B59	NC_B60	NC_B61	NC_B62	NC_B63	NC_B64	NC_B65	NC_B66	NC_B67	NC_B68	NC_B69	NC_B70	NC_B71	NC_B72	NC_B73	NC_B74	NC_B75	NC_B76	NC_B77	NC_B78	NC_A1	NC_A2	NC_A3	NC_A4	NC_A5	NC_A6	NC_A7	NC_A8	NC_A9	NC_A10	NC_A11	NC_A12	NC_A13	NC_A14	NC_A15	NC_A16	NC_A17	NC_A18	NC_A19	NC_A20	NC_A21	NC_A22	NC_A23	NC_A24	NC_A25	NC_A26	NC_A27	NC_A28	NC_A29	NC_A30
Com_1023_neg	110100145.2	92744905.67	169753086.4	72606674.57	136428936.4	94915601.79	117704453.4	107624376.2	80425826.71	147893817.3	60912655.83	85392311.21	123754493.6	70579697.03	70515721.43	78885709.42	158208245.2	98876535.71	73157069.93	76590747.93	67849642.3	95913353.55	91187063.73	77464068.96	55064888.25	124218289.7	153121751.6	59421641.67	118014188.1	89732993.69	73959238.36	58494623.19	64242084.1	91108417.68	165096986.5	68941311.12	210219668.1	70421774.14	75165668.77	131366714.6	65242119.5	162167382.2	53290869.76	63172469.69	120895046.6	105805279.6	105775703.7	165144302.5	80930422.7	65195881.84	115359962.2	128953671.4	46716548.25	65893309.24	117432307.8	124908707.4	101993466.6	102184663.6	113647911.2	127761923.8	93060939.56	89275432.9	105203278.3	94485695.36	77960492.22	133262713.7	99075324.83	170652737.6	99678300.29	160603355.5	81748127.42	91090205.28	143232451.6	104186375.5	51775565.82	50417545.7	57283334.46	87917993.7	97077431.79	62632127.8	117998042.3	58055161.47	81503437.26	92421204.73	84093893.22	86735585	87484374.09	42828626.91	89063277.78	47386590.59	111845565.6	37104902.56	76579518.81	46678753.13	56587217.27	48889574.13	110170254.2	76099345.55	50655328.47	66567592	80072402.39	97172798.69	137810197.7	77787563.22	46383544.39	104595607.8	116717925.5	51814755.76	49119461.53	95534762.27	133349380.7	59289872.17	86837459.13	51591549.63	47041282.76	120697526.1	50789768.68	59643900.05	111890016.1	55115392.5	87392560.8	55635184.44	50570027.32	78752969.67	44862049.7	48296493.51	59819074.63	97069583.57	104507915.8	102984215.4	62118446.37	78235783.4	135607356.9	54566637.29	106947010.7	70787753.7	108162434.1	99947150.99	101744582.3	88615862.55	63559787.54	83453038.61	85437614.89	83938368.05	108295401.9	109168043.9	86452655.28	54254500.81	62354141.12	57436505.28	68392276.39	61977319.97	90627340.43	75736286.98	85913996.86	43630510.78	96880058.31	70150027.06	68005273.06	45320499.58	60558944.24	80450409.52	94735079.24	82422540.14	45494517.13	100612704.9	50812548.76	76542773.44	62653310.98	66159697.02	110634405.6	111445509.9	52578133.88	51576052.84	63956152.22	91542429.73	81036863.66	81722866.65	107411056.3	84923511.04
Com_10267_neg	3653491.665	3437567.746	3346224.008	3977708.38	7400859.681	3705205.204	4112779.106	1650222.21	4515553.791	2912537.932	2212440.521	1363625.059	4017031.361	1753274.668	4283554.384	4921276.397	1341834.663	3706082.596	2998507.315	102659.7147	1532988.913	7893535.424	4545203.063	1141550.039	4727377.989	1337832.581	6901280.762	1443410.457	4446936.557	4064447.266	5232641.381	4404532.288	2936328.702	2971456.215	3307841.492	5755220.925	1387990.94	2698910.079	2752046.8	3684224.755	3563356.097	2113204.822	2288926.408	5352994.088	3439731.968	1041246.482	2714734.428	4587589.641	1778114.407	8264576.039	5135074.657	3110607.436	253732.9733	1400986.732	2601846.651	3801097.233	4869025.1	5157019.968	1186114.443	2242046.535	2039226.628	2107299.745	2698334.202	5042489.953	1314095.473	4155781.036	5813755.433	2534277.44	661405.0738	3533908.701	3715072.089	685432.3403	3824468.059	3204964.381	3063693.626	1902069.607	3418077.562	3316711.214	1821250.531	1644145.627	3326778.781	3202352.942	3510552.011	1624461.569	1582928.872	2744548.021	3399375.586	1830389.775	2152286.999	2698545.947	1735011.951	5258203.968	3068608.467	2955868.391	2453861.301	2057601.751	2454406.741	1674884.961	2906538.583	1338127.449	1759317.138	3682332.935	2610502.505	2310802.295	5967511.447	3935384.638	4973600.376	2580073.874	5450870.894	3111612.431	2487178.559	3214885.833	2703499.901	5104743.518	2053756.533	2427329.726	2775156.878	1197245.205	997089.459	3659152.931	2534744.905	1618697.504	3255075.16	1409894.4	2940722.535	3732631.908	4178024.907	2638224.902	3566860.974	4435504.778	6924416.023	2718561.137	2272317.267	3415446.796	1281940.338	3196003.204	5141969.275	3113254.961	2681045.078	3584677.214	1389196.081	1561256.928	3955766.538	3087349.924	3170412.925	2318841.069	2118784.543	3194631.695	1451873.568	3277437.375	2097402.302	136817.3127	2472012.855	1281282.37	3405957.549	1286455.627	2552211.843	2932666.215	1356986.162	2606098.389	4172212.691	1292317.589	1730770.246	3196809.46	2421027.384	1780313.386	2671702.938	3887268.178	1774056.391	5319251.489	2404809.966	3985463.721	1697426.73	2439602.423	3426329.044	3174519.671	4156263.562	2087399.158	2857478.057	2647441.625
Com_10286_neg	181160.0111	329374.6792	165885.7601	245975.9251	247761.042	290036.0097	141951.4987	152726.5862	166161.9073	176419.7759	192367.0231	157313.0873	150302.41	240774.4406	140715.0988	189501.1364	101702.4975	291300.2116	262220.3387	149786.1661	184779.4776	418256.8007	486624.2454	339599.2073	755388.9565	140122.7394	213116.6047	92194.37689	290676.3613	235878.2282	151543.797	201274.9494	375272.3801	335446.2987	161426.5761	229701.2237	170537.6208	105894.7719	217007.6881	163363.9356	172636.8691	145383.0724	139407.0336	97315.55404	138858.9726	114170.5156	283375.3026	193110.3514	179158.1516	243172.4514	170066.3949	151318.253	111571.0843	555152.1956	132451.4232	136577.1801	164232.8298	229911.6858	160028.6535	161720.1531	128876.3863	258699.6566	247051.1674	170686.2709	108444.7206	153645.3728	215422.8283	168012.9479	130389.3065	135085.6048	134539.5548	170034.715	281650.5096	169071.4294	257803.051	220312.2839	170665.6937	223844.6415	171031.2019	213244.6804	195896.1812	207779.5281	256990.2793	213903.2528	174418.2198	277672.1147	178338.902	694405.3395	202417.8402	312047.8318	197283.1346	251291.2543	180122.5968	269238.7982	187020.1769	198892.1099	173604.8389	251457.8896	188539.4962	155857.9828	159379.0469	131426.5178	133695.4263	143747.312	117853.4163	138884.5162	166775.2852	126492.7811	116566.4689	184071.4141	146944.4563	152529.268	165592.2602	230796.7272	160373.0036	109972.4902	185124.7641	120071.3383	191883.5169	117303.0661	220429.0015	163545.1702	178377.0735	125161.8327	106957.1877	176362.3346	198514.445	122645.8282	112895.7081	147212.2015	175021.9071	193392.307	137801.9713	126039.7279	198287.1776	131200.8158	138263.8696	178564.9368	242892.7098	141030.7764	121436.7934	161952.5922	168983.63	106667.5948	132074.7315	304630.8639	140731.3527	155760.1707	347370.0536	101215.0593	186889.2825	77523.55613	133177.137	188188.2514	233747.0169	224235.7827	201994.8317	168154.1186	165841.6423	141766.4455	176120.5033	207488.2678	182516.8596	236166.167	167849.2257	172128.1921	153744.6275	196960.6767	146575.4047	148019.596	181492.3154	254058.6596	169262.962	282229.7495	169789.9595	117177.2028	149946.3041	98443.90317	189082.1185	224829.2221
Com_10319_neg	2442259.047	1771493.343	2277526.178	1615310.039	2150334.363	2906510.506	1775654.764	2516414.349	1530109.202	2025303.215	4532748.828	1584152.365	1674665.139	2128141.919	3763389.056	1685423.179	2406754.708	3671471.738	3307257.716	975070.6599	1317834.23	3202159.902	3209155.933	2332372.046	3352160.285	1815377.422	3201480.068	3750213.293	1332423.462	1656173.716	1828800.95	1763815.881	1543771.229	3983777.183	5145425.895	1781181.227	2217503.968	1740405.887	2428527.754	1576502.117	2071173.608	1849943.269	1690988.667	3738954.62	1770091.498	1472629.927	1887319.208	2833183.145	6987394.073	3102269.08	2570377.785	1694514.402	960521.6641	2422838.897	2193643.513	1905623.476	1772149.006	1907840.581	2175377.42	5853152.668	1847371.15	1591036.138	1870728.804	1688315.395	2023167.284	1369046.952	1951119.761	2415212.302	2395139.424	1781850.828	2235783.697	2957836.671	1929970.98	2127350.201	8919060.494	2792496.828	2370143.229	1520259.229	1898439.881	4291620.501	1703083.899	1782053.719	2102591.126	2163879.201	1638628.489	1392117.335	2559740.874	1518737.651	2039682.741	2486684.714	1722547.497	1411858.272	1372511.094	2108329.285	1636743.505	1583394.727	2036113.3	1624318.303	2056283.392	1546635.626	1887444.254	1519603.718	2553708.973	1888267.41	2112102.68	4427954.958	1879455.644	2443141.205	1738963.194	1614425.558	1764531.664	1288672.719	1973671.065	1666787.887	1932123.123	2187006.154	1965043.719	2129073.861	1919122.049	2029282.25	1914199.223	1856237.086	1944149.509	2217754.861	1406881.671	3177057.12	1432276.2	4117708.529	1241470.232	1774327.416	1342005.028	1632091.425	2311967.672	1945781.309	1606624.14	1681133.741	1955481.348	2013277.164	1360753.089	1499691.778	1901286.722	1842547.427	1623198.451	1484719.2	1788364.934	1709439.259	1696709.447	1770273.807	1777898.143	1709175.809	1672656.775	1026462.775	2092340.067	2491847.572	3446063.29	2024246.694	2010767.669	1555393.298	1974574.779	1838468.715	2397609.944	1262861.655	1554055.876	1624823.746	1778894.139	1633272.989	1478541.793	1883439.624	1635013.996	1964673.118	1804524.146	1987798.267	1621615.309	1764803.571	1705865.148	1752930.164	2457591.406	1777836.766	1954477.712	3060308.352
Com_10352_neg	2750660.076	283147.3506	2018602.488	2132426.12	1304467.158	8330563.287	8421024.061	3164060.582	7539589.296	3315172.72	5891246.446	3569588.718	2342554.954	2037968.616	1446894.9	2326978.1	586062.4935	2846223.35	3851789.687	223420.3087	3324416.126	5906043.417	4103853.194	8273783.719	7242287.757	3816004.777	2432378.903	1805401.292	10146190.17	8482252.809	8818058.063	6832435.461	4544143.411	4616754.317	1024333.644	2207991.703	2042724.923	868106.4189	7820180.49	4699908.699	4566600.213	6571726.615	2059244.393	4884995.217	3535583.694	4524167.394	1793626.114	734778.3144	1792165.139	3376592.159	2870627.048	1836525.579	2177413.262	731466.0459	8308706.006	2744144.748	1165056.532	3380687.139	1330729.281	2041805.851	3206193.812	1457524.498	7770240.967	2642130.66	458990.4107	2070963.686	3372053.352	2000210.864	1777912.672	3720567.692	2321457.471	2620169.576	2566699.756	3378711.808	269586.6462	317357.9504	266294.5592	298345.5635	260545.1394	372258.8917	308992.6875	410655.6476	298082.8027	396587.5091	412634.3564	343659.6901	300986.08	334560.2235	314298.0731	285213.2774	364664.7129	353316.289	348999.4253	398650.8001	268067.2209	359120.2275	328330.7748	275272.8943	327091.8627	410011.5113	288361.2993	318432.843	378716.2471	380032.4054	372642.497	472428.2934	295455.2846	395614.8503	376072.4235	332649.7119	335229.1512	315750.7419	371062.4343	327745.0251	325612.4901	421163.7545	307458.7047	368872.6102	344552.1753	448634.1041	354314.095	333631.7263	423209.2341	355103.671	362909.6707	331222.5492	421012.163	317639.2802	336551.3424	307728.5756	392441.8898	301265.0456	375633.9597	375617.7538	402318.4361	310609.3663	328264.4412	336801.5988	306950.4961	373870.7846	379947.3398	314590.8597	318836.943	432858.2609	348410.2966	313868.011	394410.8546	302641.7552	272894.9043	385608.0608	321340.6787	211758.7206	367493.9571	371597.1637	363888.8961	272721.332	381765.3249	341678.4656	370260.4916	330383.6824	335760.5771	365776.2757	374493.4162	362475.9433	318240.6547	337294.6775	432686.6213	337317.4986	337104.8319	291495.0887	338169.5018	279042.1804	354549.5583	325249.0687	312034.0154	356241.6106	356818.582	329572.087	371082.095	278944.1155
Com_10409_neg	121437.1927	93654.78627	132960.8994	118238.7306	108920.9671	94401.7369	107194.6067	116684.7816	124895.0232	111586.0857	101741.8917	112985.8115	137042.9884	104342.9939	107980.7399	112519.2259	123960.9463	115625.1207	175980.0557	71640.05346	95409.60302	105399.6849	91162.27498	85830.75421	106644.0284	119168.0364	99554.51807	91343.25807	115566.2108	91796.19801	130745.6208	94890.20914	107491.7399	83248.82146	117002.1581	113953.1872	129449.5148	116523.0482	108918.728	110686.1741	106950.434	108551.6234	105197.8357	91557.64224	106557.0768	106577.1883	198134.0457	117523.0243	150859.4621	162785.1514	124054.7624	111061.8815	185576.9201	109349.758	134201.6674	105738.0081	105518.5451	87722.60226	126841.5714	106353.2734	118542.017	85170.48119	84001.52042	109408.3211	127570.4285	91198.43317	111437.5247	124367.824	124042.8518	109273.6814	131125.2363	149345.5729	132615.8257	100967.7487	104940.6427	199276.6316	786228.0404	616718.0523	87582.23582	126013.6291	793516.9173	186915.1016	91331.03652	130706.1828	100986.093	90070.01024	95009.24515	102958.3353	101614.9341	96297.9003	111994.8452	95395.22514	83235.91549	105591.839	89097.26398	260180.9222	117065.1959	90898.98227	166399.436	104965.1556	113221.0589	232681.1849	124900.7598	107870.1714	114297.0179	142653.9397	154213.1614	112457.2863	105259.5333	98088.48801	129550.3267	86502.75667	125583.6576	100837.1075	102862.2258	101048.9984	101729.8576	113307.4418	100852.1739	98119.22703	102583.5509	109005.3198	107714.7954	120429.7206	96795.69173	93854.24971	107708.5233	112370.0447	100131.3133	112390.4035	301753.7688	85204.95082	126916.9608	99805.22892	100166.4878	141354.2082	843852.6278	116988.6115	454065.211	87216.66655	112147.8798	679829.1191	102879.4255	101678.0907	104606.5112	88688.66153	98321.71178	106221.6495	97656.97498	98948.82226	214446.3714	1847475.677	131398.8257	116658.1973	137289.0693	90024.11644	102667.6066	177843.3796	113871.1659	114251.0313	114022.1692	97807.72036	101545.3446	105998.4516	104981.3235	105650.4299	111712.3328	153936.0008	109523.7892	96978.43482	275993.061	105230.4588	240584.8639	192461.0102	169597.728	273010.7835	98516.42379	161374.4814	377583.1181	104824.1114
Com_10473_neg	1690516.553	2020707.4	2738549.059	2533667.053	2146795.098	1089036.57	1910646.082	2167629.958	3107416.32	1336242.242	2350655.296	3008368.097	1483318.403	1635794.489	3368253.961	3586629.532	1444406.669	2330840.119	8350639.534	1569918.576	4091900.994	2746280.266	1856777.01	1711850.189	2569167.301	2059819.693	3389202.953	1907331.642	1161474.104	1296976.54	4591970.917	2200002.335	2304898.376	1868898.32	2331894.216	2753094.653	1980154.922	2754898.195	1464576.297	1757215.787	1492752.505	1220003.839	2530359.943	5248441.476	3856016.535	1908472.588	2586482.737	4892458.163	3316178.585	3436879.103	1660810.673	3772794.172	942594.349	1371089.222	3044796.366	1057823.246	2404603.24	1197451.959	2579079.371	2413709.774	3339766.709	1810508.134	1658975.608	1268147.785	1613876.8	3651481.867	1989559.425	3001682.852	2731078.694	2199475.891	1353504.91	7000278.028	3170240.258	1629654.374	1351986.201	1282769.368	888841.3271	1057530.751	1978639.106	2753125.635	1617406.392	1929474.698	1907917.353	1628701.159	1677081.332	1242700.793	2553038.83	3451491.195	5544677.861	2182756.047	1266855.724	1727804.911	1811310.097	2052527.043	1296724.008	3741978.997	1529369.962	2154292.071	2215362.569	2576656.341	1744305.407	1326861.076	1308042.27	1400254.355	1906083.76	2419439.981	1745547.512	2673040.289	1451718.054	1728338.569	2287679.066	1355907.826	1748243.311	1490314.369	1888476.956	1034715.819	1515703.956	1602929.141	1816456.083	1645930.233	1308649.122	1634175.749	1419238.637	1035660.617	1652467.397	2807544.042	2118404.644	1916041.406	1274836.058	1696443.195	2122600.138	1181977.005	1842032.294	1596980.608	1414312.242	1383241.606	1346877.68	1158028.894	1628764.761	1058315.099	1429788.751	1306588.327	1637857.832	1475124.667	1698446.305	1307439.919	1792893.662	1600356.68	2083821.295	1155144.252	642956.4841	1601563.923	1284436.591	1700873.482	1522551.137	1503259.05	2234326.176	1227609.395	1170978.254	1618150.22	1274877.712	1355041.658	1160086.706	1475339.273	1263555.606	1355109.332	1488720.196	925865.0877	3302948.741	1600835.964	1209772.829	962949.4715	1540847.951	1363455.536	1189215.291	1632825.643	2023964.163	2139554.755	939119.6624	1657135.905
Com_10474_neg	1983740.075	3423084.307	2249821.301	2234175.077	2679759.086	2725150.023	3288143.06	2795868.126	3086183.926	1568469.464	3758807.787	2595538.52	2631334.415	1410965.082	2397720.432	2775843.843	5326079.377	4707232.264	2726333.263	2101117.117	2042618.122	2467140.583	2626790.478	2247153.116	3583356.202	1655481.002	3294195.937	3584373.497	2332157.504	3089099.908	3538606.42	2501821.135	2684045.82	3723425.525	3028892.209	2376762.727	2604587.344	2040805.835	2119775.207	2164282.705	2387309.594	2175806.962	2019116.761	3624749.723	2936546.388	1981570.718	2371333.236	2822917.652	4695491.588	4160937.968	2507910.492	2675628.189	1937611.349	5951330.751	2954361.953	3071095.907	2757610.873	2243711.908	3256136.837	4626400.862	3235916.034	2029738.686	2859613.816	3275139.629	3780292.287	1838662.907	2023757.696	892346.8907	4682909.578	2384715.204	3190202.192	5356232.884	3531007.724	2534034.496	3170398.996	1350525.261	1588589.287	1618082.632	1504660.597	2777963.582	2116733.995	1847998.853	1939215.808	1881290.404	1752672.164	2118348.977	3156122.742	1495613.749	2237350.219	1990168.157	1565566.432	1548174.296	1659907.278	1963139.896	1786913.439	1895782.079	1934389.364	1637836.137	1831561.819	2323823.76	1836426.61	1902673.752	2255313.001	1166907.54	1835246.221	2663603.1	2282316.832	2028894.756	1686835.826	1495999.42	1419060.183	1557531.443	1407254.662	1944635.86	1486686.344	1537346.886	1927061.579	1643422.03	1412900.069	1588181.314	1481178.764	1383210.031	1601725.881	1372972.165	2047341.85	2324645.582	1821031.212	3069474.445	1786029.168	2549362.401	2552362.447	1832179.337	1503265.262	2652481.762	872171.3071	1386128.264	1726432.829	1099203.355	2192558.044	1811759.99	1685176.698	1343726.261	1972672.129	1441608.484	2601012.517	1647417.066	1997328.123	1610832.106	1588851.019	1928182.297	1455669.599	1444566.489	987466.5216	1368675.594	1821768.029	1595675.05	2058253.027	1738038.855	1297934.529	2181285.613	2006168.044	1481577.122	1622208.506	1608998.06	2557795.12	2369866.256	1482127.415	1827994.386	2511313.933	2096494.618	2422517.355	1866792.095	1465196.982	1372876.468	1492436.881	1532731.686	1632443.636	1687339.092	1150091.679	1998457.186
Com_10482_neg	5922881.102	1283445.612	4302893.977	5251035.817	1800619.69	539812.5039	4391195.718	3357767.821	3351154.78	6266888.553	2855567.471	6649984.709	3785402.176	3076249.987	2929940.515	3388430.902	424500.2004	1608456.713	4282642.03	2183333.537	4888243.554	4837630.264	3618103.955	7473763.815	6062417.369	4119365.574	2369073.034	4542365.128	3831804.648	3993187.373	12507409.44	5528514.67	6580251.641	2057661.615	4488795.895	3497813.654	4859099.989	2167361.875	3402874.725	5458537.386	3833896.881	3896820.182	3127336.987	6835295.123	4180352.089	6812672.899	9467383.656	4443622.719	4586347.244	2618797.574	2093683.831	2385550.833	1479544.709	542836.2946	3907675.234	5075146.791	3586820.768	1801423.411	3170077.899	2636547.288	1829440.478	3841179.138	3494984.581	7162171.758	362877.137	4008290.434	4880592.503	3772543.766	5206358.581	5034933.092	6231280.493	3187218.476	2786766.826	4005587.409	2660310.788	4340105.827	4733863.93	3775181.807	3748140.702	2439893.687	5656368.514	4877715.488	7121014.906	5638485.647	7952650.346	7342908.221	3771105.682	4274954.546	6120022.51	4179000.549	3929586.294	4622211.41	5121157.038	6022838.951	4142392.344	4215301.939	5177418.975	3103211.903	5571892.242	5524277.612	3579643.983	5194051.709	5550092.357	5742396.934	7878092.642	4620877.642	5400664.739	4260831.209	4308329.312	5326994.716	5677371.719	3276650.636	3858526.866	4813214.705	6116455.472	4376440.487	3488711.078	4542345.149	3836460.634	10304673.96	7095326.308	5394884.065	5663418.108	4714494.455	6262288.494	3623287.305	5300613.803	8385609.856	4052266.001	9051300.271	8336619.383	4415102.81	6904357.621	5406713.754	3041507.618	3978715.619	5144264.275	5836514.943	5974700.207	3581207.601	4373913.09	3689336.933	5887034.54	4532688.879	5788825.303	3446841.973	5463199.101	5145422.449	2744338.359	5454814.039	5049788.634	863583.0423	4121808.854	5990031.869	6795759.891	3653852.582	8907665.987	6164146.47	5927545.427	4924485.578	6668321.489	5213193.149	6162212.764	4547190.199	5345629.861	4149927.48	5867361.301	3769281.075	6119470.094	6797310.397	6073369.989	5606562.102	6986943.841	7914180.239	4952222.785	5506866.354	4833040.31	7449266.226	3036015.092	5099541.668
Com_10503_neg	502746.1762	1383569.8	526713.0881	196674.6429	930885.6961	251019.6367	1057265.087	577116.3973	484234.4735	450195.8629	345477.4335	799441.7993	671338.4105	408416.1177	690555.4169	428919.3242	5492176.906	306474.2716	816290.5676	797161.5998	446085.428	634350.3448	434581.8137	358054.5274	288421.5789	304700.8247	283972.8296	1087896.812	959262.3707	840692.5227	241623.9251	386522.3162	268644.5535	186352.9044	441224.0429	293634.1126	267490.1447	296292.0907	565114.3838	1213829.483	422453.4903	622514.5183	1184699.203	1029865.064	979913.0165	540283.7009	1267768.91	1058503.689	574018.4995	896088.6007	411882.9234	1629578.33	66883.47261	4594458.212	533324.5106	892225.8858	331576.1594	766365.256	555676.3007	397017.6755	1149741.998	559312.9132	373609.1163	1104389.424	5903766.945	1173607.662	1165484.276	520056.0832	363080.6949	1586295.868	492191.0143	370675.6084	370424.8954	591267.9371	816989.5339	666436.0873	870033.6234	518091.0443	463290.018	799671.0608	827415.3407	998488.7824	999573.6962	471543.1479	802414.3202	717155.4648	972343.872	1417854.305	1055025.331	936171.972	734349.1875	960307.6276	425027.5767	1318442.119	579912.6288	1457508.155	1252261.326	1075868.039	1488846.84	486775.966	1639915.922	821131.2996	1034799.887	610628.0315	1831234.852	941004.7816	1020945.603	860782.5531	2227415.285	1060778.907	406014.216	862667.0613	796690.8492	721878.4061	634610.4937	800548.8936	996982.5125	1399573.734	492378.8933	2450484.974	561902.4321	389031.135	705561.2677	1077035.774	837662.7611	870582.9273	1699966.294	676159.6186	1106690.818	1429420.414	1056687.259	1226064.933	894391.4831	2007907.261	1097889.361	1157012.527	1027503.937	1926885.059	449153.4858	930639.0467	1209042.058	577928.1695	888013.0749	1244839.493	3122546.71	659288.1727	902853.5569	763408.7413	2315028.702	813474.1716	1390231.939	662634.1934	286519.4054	622073.7625	595909.5026	665181.9867	657494.6631	387949.7104	1232289.223	1065733.345	568896.6121	1811254.564	744519.1732	1101053.036	894543.3693	558879.781	804360.3858	1239246.879	931538.9587	1588649.42	678136.3737	1000470.44	1534537.033	480981.8915	588289.887	1249556.265	974290.2935	752849.5897	440969.3501	1677320.772
